date,stock_id,rank,turnover,per,yield,pbr
2018-04-02,3645,21,892132180,35.83,1.78,4.56
2018-04-02,3481,22,891434015,3.53,0.76,0.5
2018-04-02,3443,23,874222983,48.43,1.62,10.23
2018-04-02,6196,24,859062874,15.64,4.33,1.99
2018-04-02,3533,25,857412996,20.23,2.66,2.34
2018-04-02,2448,26,812431407,27.16,1.66,0.87
2018-04-02,2474,27,805713006,12.61,3.36,2.07
2018-04-02,2408,28,800862340,6.75,3.95,2.06
2018-04-02,1476,29,697151500,31.56,2.71,6.39
2018-04-02,2481,30,685942097,,1.98,3.12
2018-04-02,2376,31,647736396,15.46,3.84,1.79
2018-04-02,1609,32,636416677,18.96,0.0,1.32
2018-04-02,2313,33,582865301,10.15,3.94,1.59
2018-04-02,3665,34,579543880,22.96,3.03,3.52
2018-04-02,3023,35,554166697,15.29,4.81,3.08
2018-04-02,6414,36,547524650,31.9,1.9,5.28
2018-04-02,4943,37,546485092,28.45,1.72,8.35
2018-04-02,2049,38,544660189,43.09,0.9,7.24
2018-04-02,2345,39,533429425,20.26,4.41,5.37
2018-04-02,4137,40,528126450,27.6,3.95,4.62
2018-04-02,1760,41,510980760,84.21,1.34,9.14
2018-04-02,1326,42,485846557,11.52,6.51,1.75
2018-04-02,3026,43,478095410,23.38,4.08,2.61
2018-04-02,2534,44,464755557,7.74,12.2,1.65
2018-04-02,2303,45,446366436,19.56,4.53,0.89
2018-04-02,1301,46,443262943,13.21,5.56,1.89
2018-04-02,6456,47,426766047,8.76,2.23,2.49
2018-04-02,3515,48,421744403,24.25,4.25,1.99
2018-04-02,2379,49,418604375,18.66,4.0,2.9
2018-04-02,2308,50,414455800,18.36,3.85,2.71
2018-04-02,1303,51,397867632,11.88,6.25,1.82
2018-04-02,3231,52,397559933,16.82,6.11,1.01
2018-04-02,3019,53,389897368,45.93,1.58,2.6
2018-04-02,2428,54,386136192,11.11,4.26,2.18
2018-04-02,2344,55,382562691,14.21,5.06,1.31
2018-04-02,3661,56,373588604,24.11,0.84,2.74
2018-04-02,2360,57,370627904,27.32,2.64,5.28
2018-04-02,2888,58,367820943,11.12,4.37,0.83
2018-04-02,2353,59,363736999,26.13,2.88,1.28
2018-04-02,3532,60,361992177,41.35,1.74,4.28
2018-04-02,1786,61,360922064,257.58,0.24,4.8
2018-04-02,2425,62,355479616,,0.47,2.02
2018-04-02,2325,63,352715928,22.99,3.44,2.32
2018-04-02,2311,64,338057721,15.59,3.27,1.88
2018-04-02,6269,65,334927434,9.86,4.55,1.69
2018-04-02,4739,66,333350900,26.37,2.32,3.79
2018-04-02,1611,67,325357439,7.23,8.93,0.9
2018-04-02,3545,68,323608279,,2.05,0.88
2018-04-02,2439,69,313442812,9.11,9.87,2.41
2018-04-02,2891,70,312629517,11.2,4.75,1.3
2018-04-02,0050,71,307813730,,,
2018-04-02,2357,72,296609104,13.14,5.45,1.17
2018-04-02,2367,73,295919602,18.04,0.0,1.28
2018-04-02,2882,74,294066788,12.5,3.81,1.17
2018-04-02,2884,75,289851143,13.45,6.31,1.33
2018-04-02,3090,76,278931854,15.39,5.96,2.75
2018-04-02,2885,77,269288842,9.82,4.09,0.75
2018-04-02,6533,78,268225379,359.43,0.0,6.7
2018-04-02,2038,79,267621426,224.17,3.72,0.65
2018-04-02,2881,80,257463711,10.02,3.99,1.11
2018-04-02,6153,81,252040455,601.43,0.48,1.81
2018-04-02,4968,82,250828190,31.12,2.02,4.35
2018-04-02,1590,83,249186702,29.38,1.44,6.08
2018-04-02,3413,84,247429269,17.02,1.94,5.04
2018-04-02,2883,85,239559361,12.78,4.83,0.89
2018-04-02,4938,86,229715699,12.95,5.49,1.3
2018-04-02,2104,87,226806633,12.37,4.38,1.44
2018-04-02,6525,88,226192853,15.0,4.54,3.1
2018-04-02,1314,89,223939557,5.69,0.0,0.56
2018-04-02,6251,90,222565902,345.0,0.0,0.69
2018-04-02,8422,91,221028533,15.77,5.82,3.97
2018-04-02,4108,92,217617235,,0.0,2.58
2018-04-02,4560,93,215323640,26.05,3.09,3.61
2018-04-02,1216,94,214571510,9.9,7.93,3.28
2018-04-02,2892,95,213138976,15.94,6.91,1.29
2018-04-02,2886,96,212390151,13.41,5.6,1.16
2018-04-02,6285,97,211408243,14.03,4.94,2.04
2018-04-02,2024,98,211292680,11.14,6.84,0.96
2018-04-02,2002,99,209334730,21.56,3.74,1.19
2018-04-02,2371,100,209157909,740.0,0.0,1.71
2018-04-02,9927,101,209111576,8.43,7.43,1.59
2018-04-02,2464,102,208274376,22.33,3.13,2.67
2018-04-02,1710,103,200962269,15.4,5.65,1.82
2018-04-02,2347,104,198047988,12.06,4.97,1.63
2018-04-02,3596,105,195370365,16.92,7.18,1.21
2018-04-02,3673,106,195133968,12.27,4.14,0.8
2018-04-02,2515,107,191925059,48.29,2.31,0.63
2018-04-02,2887,108,187612824,11.74,6.69,0.99
2018-04-02,1312,109,182799256,8.35,3.36,1.33
2018-04-02,2208,110,180946892,,0.0,2.16
2018-04-02,2105,111,179743188,27.37,3.85,1.85
2018-04-02,2404,112,177448331,13.04,7.52,2.47
2018-04-02,3045,113,173565370,21.11,5.09,5.02
2018-04-02,2356,114,172481459,12.42,7.07,1.5
2018-04-02,2421,115,169885067,17.31,5.07,2.75
2018-04-02,4551,116,165327405,25.82,3.36,5.33
2018-04-02,3035,117,160301010,20.83,1.43,3.15
2018-04-02,5871,118,158600382,13.48,3.88,2.43
2018-04-02,3036,119,155464887,10.42,5.05,1.31
2018-04-02,2352,120,153281029,8.1,6.19,1.39
2018-04-02,2382,121,148131183,15.82,5.76,1.72
2018-04-02,1536,122,148125492,26.06,3.05,4.77
2018-04-02,6451,123,147214100,140.0,3.67,2.88
2018-04-02,2405,124,146873607,,0.71,1.66
2018-04-02,8926,125,143599042,16.7,4.72,1.37
2018-04-02,2478,126,143568502,34.52,1.39,1.43
2018-04-02,1608,127,143392933,11.49,6.11,0.7
2018-04-02,8112,128,142566472,8.31,8.91,1.66
2018-04-02,4144,129,140823433,15.17,2.06,1.71
2018-04-02,4904,130,139174068,23.24,4.84,3.62
2018-04-02,4919,131,137985350,20.96,3.59,3.94
2018-04-02,3006,132,135882630,14.01,5.03,1.67
2018-04-02,2444,133,134949940,240.38,0.32,2.74
2018-04-02,2915,134,133994363,3.75,7.1,1.36
2018-04-02,6120,135,133502079,45.69,1.06,1.47
2018-04-02,1457,136,132563673,5.76,4.73,0.89
2018-04-02,4958,137,124737150,10.76,4.77,1.26
2018-04-02,6541,138,124692967,,0.0,6.35
2018-04-02,4984,139,123131260,,9.04,1.5
2018-04-02,2903,140,123005227,15.28,6.01,0.81
2018-04-02,1723,141,121880079,31.5,2.92,5.6
2018-04-02,1229,142,120871537,12.38,7.27,1.46
2018-04-02,2614,143,120868992,4.1,0.0,1.47
2018-04-02,6271,144,118318169,20.37,5.0,1.91
2018-04-02,1519,145,117874121,72.22,1.54,2.18
2018-04-02,6176,146,117243866,11.08,6.18,1.45
2018-04-02,2231,147,116695281,40.05,2.2,13.19
2018-04-02,1605,148,115514505,8.93,5.68,0.83
2018-04-02,5534,149,114726282,8.33,7.1,1.85
2018-04-02,8046,150,113365795,,1.52,0.69
2018-07-02,2327,1,13395875180,41.94,1.37,12.14
2018-07-02,2492,2,11053891215,62.98,0.87,11.76
2018-07-02,2330,3,7257081470,16.08,3.74,3.46
2018-07-02,3026,4,4809705199,34.24,1.97,5.15
2018-07-02,2456,5,4677063187,35.42,1.02,5.06
2018-07-02,3406,6,3227589542,38.02,0.74,6.19
2018-07-02,2478,7,3078464424,129.17,0.65,4.89
2018-07-02,2303,8,2946964097,20.68,3.9,1.03
2018-07-02,2317,9,2801225646,10.42,2.47,1.26
2018-07-02,3008,10,2403694900,24.36,1.59,6.37
2018-07-02,6153,11,2191021163,174.29,0.33,2.31
2018-07-02,2375,12,2117318770,36.71,3.32,4.23
2018-07-02,2454,13,1760190346,23.68,3.28,1.76
2018-07-02,2337,14,1659333682,10.4,2.89,2.79
2018-07-02,2481,15,1517419126,,0.0,3.39
2018-07-02,1326,16,1503517489,12.95,5.67,1.8
2018-07-02,2388,17,1414192049,428.33,0.0,7.14
2018-07-02,8163,18,1370911587,36.12,2.44,2.85
2018-07-02,2448,19,1316232141,17.4,2.14,0.78
2018-07-02,3090,20,1221467906,19.48,3.44,4.25
2018-07-02,1301,21,1129018732,13.94,5.07,1.89
2018-07-02,3596,22,1127934882,17.51,2.76,1.58
2018-07-02,6456,23,1061380658,9.77,4.7,2.58
2018-07-02,3443,24,1051583586,40.51,1.8,8.74
2018-07-02,2891,25,1025553554,10.96,4.98,1.31
2018-07-02,3504,26,1018988775,,0.0,3.78
2018-07-02,5469,27,969402917,17.04,2.42,0.89
2018-07-02,2049,28,938524956,26.74,1.09,5.53
2018-07-02,2426,29,910318336,27.7,2.9,2.03
2018-07-02,1101,30,857508072,18.28,5.97,1.19
2018-07-02,1303,31,847653627,12.13,5.84,1.79
2018-07-02,2377,32,822725097,14.05,4.77,2.65
2018-07-02,1605,33,743971432,7.38,4.71,0.94
2018-07-02,2882,34,734373779,10.37,4.7,1.19
2018-07-02,2408,35,719554737,5.5,4.33,1.68
2018-07-02,3016,36,671069861,81.29,0.72,4.94
2018-07-02,1590,37,642496600,21.29,1.86,4.42
2018-07-02,1216,38,638792012,11.02,7.15,3.51
2018-07-02,2474,39,636581184,11.04,3.58,1.87
2018-07-02,2340,40,633204819,19.62,4.75,1.68
2018-07-02,2323,41,574000022,,0.0,0.83
2018-07-02,2881,42,568025080,9.53,4.57,1.1
2018-07-02,3532,43,567620352,34.13,1.54,4.61
2018-07-02,2349,44,567506915,,0.0,2.36
2018-07-02,1536,45,552223912,31.7,2.46,5.67
2018-07-02,9910,46,550171870,23.22,3.27,7.22
2018-07-02,2345,47,542909662,19.95,4.71,4.73
2018-07-02,2357,48,530744290,14.2,5.49,1.14
2018-07-02,5871,49,521037918,11.67,4.12,2.17
2018-07-02,2344,50,520711736,11.79,5.24,1.23
2018-07-02,2412,51,504615370,22.35,4.38,2.2
2018-07-02,6505,52,489021366,15.2,5.21,3.1
2018-07-02,2455,53,488815060,49.15,2.17,7.2
2018-07-02,3059,54,483492660,,1.29,1.19
2018-07-02,3665,55,458156056,22.39,3.11,3.07
2018-07-02,2883,56,456699282,12.42,5.31,0.97
2018-07-02,4938,57,455040934,12.72,6.38,1.11
2018-07-02,2458,58,448799105,17.67,5.07,2.78
2018-07-02,9914,59,443168608,98.51,1.21,4.31
2018-07-02,2409,60,440025470,4.57,11.63,0.58
2018-07-02,4943,61,439189206,28.32,1.71,8.16
2018-07-02,2363,62,436527985,,0.0,0.89
2018-07-02,3711,63,432469849,,3.53,
2018-07-02,3376,64,409706352,22.76,2.66,1.39
2018-07-02,4137,65,408167168,29.14,2.73,5.97
2018-07-02,5305,66,400064230,24.78,3.55,1.78
2018-07-02,2308,67,395906882,15.74,4.78,2.15
2018-07-02,4739,68,385540336,23.28,2.34,3.57
2018-07-02,2912,69,385478243,11.42,7.39,6.69
2018-07-02,3019,70,384161099,37.86,1.74,2.36
2018-07-02,2834,71,375132476,10.78,7.06,0.73
2018-07-02,2886,72,372171656,13.87,5.66,1.14
2018-07-02,8261,73,372049044,56.52,0.87,3.21
2018-07-02,2439,74,367229873,8.14,12.41,2.01
2018-07-02,4725,75,362254004,,0.0,2.85
2018-07-02,2313,76,361375586,10.6,3.69,1.65
2018-07-02,2472,77,348140694,18.15,2.8,3.16
2018-07-02,0050,78,340342167,,,
2018-07-02,2884,79,337616079,13.58,5.84,1.39
2018-07-02,4989,80,335233799,7.29,9.62,2.26
2018-07-02,4904,81,328480072,24.08,4.85,3.21
2018-07-02,1476,82,325240160,27.04,2.62,6.25
2018-07-02,6449,83,321844448,22.38,2.65,3.22
2018-07-02,2371,84,320189001,,0.0,2.11
2018-07-02,3481,85,319940087,3.88,7.31,0.41
2018-07-02,5269,86,308247814,58.83,1.32,14.39
2018-07-02,2376,87,307950193,10.2,6.03,1.63
2018-07-02,2888,88,303824311,4.19,4.31,0.79
2018-07-02,6414,89,300701018,27.78,2.17,4.57
2018-07-02,1102,90,297525183,16.04,3.53,0.88
2018-07-02,3045,91,296278526,21.83,5.09,4.51
2018-07-02,1710,92,287569866,14.91,5.41,1.84
2018-07-02,2002,93,287481840,20.22,3.78,1.17
2018-07-02,8016,94,283577100,16.52,4.78,2.91
2018-07-02,2885,95,283463532,8.71,4.04,0.77
2018-07-02,2382,96,282465645,14.29,6.42,1.51
2018-07-02,2231,97,258896578,36.17,2.25,11.53
2018-07-02,6191,98,257512609,16.06,3.59,0.72
2018-07-02,3533,99,254389400,18.5,2.74,2.18
2018-07-02,2353,100,251381246,21.58,2.85,1.3
2018-07-02,4190,101,247196480,31.39,2.02,4.73
2018-07-02,2338,102,247158694,180.56,0.0,2.56
2018-07-02,3013,103,246392118,18.08,2.79,1.29
2018-07-02,1305,104,245978342,10.58,5.84,1.81
2018-07-02,2892,105,245460249,15.74,4.93,1.23
2018-07-02,4976,106,225339907,394.0,0.0,4.07
2018-07-02,3702,107,223032250,10.79,5.52,1.53
2018-07-02,2404,108,212013980,11.5,10.19,1.71
2018-07-02,9921,109,210259850,27.97,2.61,2.51
2018-07-02,8110,110,209088805,11.61,5.76,0.73
2018-07-02,3231,111,208714671,14.09,6.7,0.93
2018-07-02,3034,112,206272449,16.44,5.24,2.8
2018-07-02,2603,113,203623004,7.85,5.24,0.85
2018-07-02,2421,114,203132904,18.72,5.16,2.64
2018-07-02,2367,115,201085184,13.26,2.39,1.32
2018-07-02,2347,116,199240142,10.37,4.9,1.6
2018-07-02,6120,117,197166472,49.65,1.41,1.53
2018-07-02,2379,118,192356038,15.42,4.87,2.56
2018-07-02,9904,119,185491765,7.76,5.69,1.16
2018-07-02,3708,120,179572140,43.64,2.31,1.95
2018-07-02,5880,121,174795799,14.71,5.95,1.04
2018-07-02,2395,122,172856000,21.99,3.32,4.75
2018-07-02,2301,123,172157783,50.41,7.93,1.18
2018-07-02,3346,124,169069450,17.74,4.19,2.7
2018-07-02,3673,125,168910500,13.79,4.76,0.71
2018-07-02,9958,126,167334026,194.69,0.48,4.97
2018-07-02,1402,127,164349053,16.71,4.15,0.77
2018-07-02,2354,128,164131001,10.38,4.92,0.8
2018-07-02,6269,129,164130414,9.49,5.32,1.59
2018-07-02,2413,130,161093336,,0.0,2.47
2018-07-02,1707,131,157094606,23.35,2.85,5.73
2018-07-02,1312,132,156487355,7.82,3.38,1.23
2018-07-02,1909,133,156153825,9.27,6.72,1.1
2018-07-02,3413,134,155770544,12.97,3.53,3.69
2018-07-02,1773,135,151839618,18.05,4.32,3.36
2018-07-02,2915,136,149732427,3.44,6.47,1.17
2018-07-02,3661,137,149089009,21.09,0.8,2.9
2018-07-02,2498,138,149059761,7.47,0.0,0.85
2018-07-02,2356,139,147188291,11.59,6.95,1.5
2018-07-02,3645,140,143651764,33.63,1.78,4.39
2018-07-02,2027,141,138745215,15.9,3.3,2.46
2018-07-02,2723,142,136871753,22.15,2.06,4.57
2018-07-02,4532,143,134379076,15.39,5.65,1.88
2018-07-02,9938,144,131036378,11.89,4.77,2.16
2018-07-02,3583,145,125560124,19.03,2.61,2.69
2018-07-02,2534,146,123536700,7.49,9.93,1.77
2018-07-02,4915,147,123143200,13.45,5.33,2.26
2018-07-02,1477,148,122983151,22.37,4.35,3.34
2018-07-02,2324,149,120597640,13.67,6.32,0.81
2018-07-02,6116,150,119626905,5.14,5.46,0.68
2018-10-01,2330,1,5882532290,19.41,3.04,4.58
2018-10-01,2327,2,5408459880,8.38,3.59,3.56
2018-10-01,2492,3,5124755222,13.73,1.9,4.15
2018-10-01,9958,4,2633289963,256.94,0.32,7.53
2018-10-01,2317,5,2213853060,10.31,2.5,1.16
2018-10-01,3008,6,2093382760,19.37,1.94,5.41
2018-10-01,2308,7,2064722460,20.65,3.86,2.85
2018-10-01,2049,8,1825158022,16.47,1.43,4.07
2018-10-01,3443,9,1737956772,38.8,1.78,9.86
2018-10-01,3708,10,1308371364,65.55,2.37,1.94
2018-10-01,2454,11,1270421189,15.5,4.0,1.52
2018-10-01,6456,12,1240111904,7.6,6.64,2.01
2018-10-01,2371,13,1218526394,,0.0,3.06
2018-10-01,1326,14,1103393824,12.19,5.45,1.96
2018-10-01,3533,15,1089267372,15.88,2.76,2.2
2018-10-01,3673,16,949033127,17.97,5.22,0.65
2018-10-01,2027,17,939432318,14.16,2.26,3.19
2018-10-01,1301,18,897950226,12.72,4.85,2.03
2018-10-01,6153,19,865354002,64.92,0.48,1.58
2018-10-01,2881,20,840309801,9.05,4.38,1.19
2018-10-01,3026,21,832725535,10.26,3.93,2.54
2018-10-01,3406,22,757961328,25.39,1.09,4.34
2018-10-01,2345,23,744652508,18.63,4.74,5.52
2018-10-01,3665,24,741552992,16.11,4.28,2.3
2018-10-01,2886,25,713756605,13.96,5.45,1.24
2018-10-01,2474,26,706597162,8.74,3.51,1.87
2018-10-01,5269,27,695748000,43.04,1.21,17.11
2018-10-01,1722,28,673886034,27.66,4.34,0.96
2018-10-01,2208,29,642128534,,0.0,2.02
2018-10-01,3711,30,612153411,,3.34,1.62
2018-10-01,1101,31,600522447,11.9,6.09,1.15
2018-10-01,2888,32,592173729,5.13,4.03,0.84
2018-10-01,2031,33,561797841,9.44,4.41,2.1
2018-10-01,1515,34,556428428,34.94,2.07,4.46
2018-10-01,2891,35,551691828,11.48,4.71,1.46
2018-10-01,2448,36,546081594,22.33,2.25,0.75
2018-10-01,0050,37,516131207,,,
2018-10-01,6452,38,510864426,38.32,1.71,5.48
2018-10-01,2408,39,493340137,3.74,5.93,1.25
2018-10-01,1590,40,488134004,16.53,2.51,3.43
2018-10-01,1402,41,469150275,14.75,3.45,0.93
2018-10-01,2002,42,468596122,18.75,3.45,1.3
2018-10-01,6505,43,455258345,15.88,4.24,4.16
2018-10-01,2337,44,451843506,5.22,4.65,1.72
2018-10-01,2633,45,429193266,18.91,2.48,2.61
2018-10-01,2439,46,429160368,10.3,11.02,2.82
2018-10-01,2456,47,423212783,16.05,2.09,1.32
2018-10-01,2834,48,422528533,11.84,5.96,0.85
2018-10-01,3037,49,418559469,65.0,2.48,0.73
2018-10-01,3034,50,416690695,16.72,4.81,3.36
2018-10-01,4938,51,408048490,13.02,6.48,1.12
2018-10-01,6552,52,396031443,120.95,0.34,5.2
2018-10-01,2360,53,388136185,18.77,3.07,4.51
2018-10-01,6278,54,387930342,18.14,3.33,1.04
2018-10-01,2409,55,378166138,6.63,11.72,0.62
2018-10-01,6271,56,374010434,15.36,6.19,1.63
2018-10-01,1536,57,366670972,27.77,2.77,5.49
2018-10-01,2882,58,358021270,11.28,4.73,1.26
2018-10-01,1102,59,354535055,14.13,2.9,1.03
2018-10-01,4927,60,349439841,17.59,0.0,0.96
2018-10-01,4943,61,342945171,20.52,2.09,7.54
2018-10-01,2412,62,327924692,22.93,4.34,2.38
2018-10-01,3653,63,326041778,26.39,2.4,2.02
2018-10-01,3532,64,326019931,28.49,1.38,5.14
2018-10-01,3189,65,314491428,61.35,2.75,0.89
2018-10-01,2377,66,310235585,10.5,5.35,2.54
2018-10-01,2353,67,308785025,18.63,2.78,1.33
2018-10-01,1786,68,306993563,70.27,0.25,4.31
2018-10-01,1303,69,300391514,10.42,6.0,1.81
2018-10-01,1216,70,298351230,11.08,6.97,4.48
2018-10-01,2382,71,298181002,14.81,6.38,1.62
2018-10-01,2455,72,294811900,33.27,3.07,5.73
2018-10-01,2883,73,293204725,11.63,5.26,1.03
2018-10-01,2379,74,291106644,18.21,4.04,3.12
2018-10-01,3504,75,290535000,561.25,0.0,2.97
2018-10-01,4764,76,290531664,13.95,2.94,2.8
2018-10-01,4142,77,289005661,,0.0,2.82
2018-10-01,2478,78,271149019,25.06,1.2,2.54
2018-10-01,2013,79,270663657,78.37,0.71,1.56
2018-10-01,2357,80,264298319,14.62,5.61,1.21
2018-10-01,2344,81,259121140,7.7,6.8,0.91
2018-10-01,2481,82,255637305,,0.0,1.71
2018-10-01,2347,83,247324064,8.65,5.71,1.41
2018-10-01,4725,84,238911358,63.43,0.0,2.81
2018-10-01,1718,85,238877183,7.28,6.44,0.6
2018-10-01,2313,86,232255308,8.03,4.92,1.29
2018-10-01,1605,87,231167008,5.43,4.83,0.86
2018-10-01,5871,88,220323097,11.32,3.74,2.44
2018-10-01,4958,89,220165494,9.58,4.82,1.28
2018-10-01,3481,90,219708833,7.59,7.48,0.41
2018-10-01,1476,91,216826104,25.22,2.53,7.04
2018-10-01,2498,92,216263070,5.36,0.0,0.62
2018-10-01,2395,93,209398252,25.65,2.91,6.02
2018-10-01,1589,94,207611047,,2.7,0.73
2018-10-01,8163,95,206253141,14.35,4.4,1.58
2018-10-01,5907,96,201603772,11.68,3.32,0.69
2018-10-01,2405,97,200025329,,0.0,1.44
2018-10-01,2892,98,197469260,16.55,4.8,1.29
2018-10-01,2887,99,197022371,11.25,6.67,1.03
2018-10-01,2303,100,193999689,15.59,4.47,0.91
2018-10-01,2442,101,190957835,,0.0,1.49
2018-10-01,9910,102,188973794,27.26,2.63,9.96
2018-10-01,3090,103,185934023,8.55,5.23,2.39
2018-10-01,6230,104,182148379,15.62,4.21,2.31
2018-10-01,3576,105,179675455,,0.0,1.0
2018-10-01,2383,106,179601320,14.01,5.45,2.55
2018-10-01,1314,107,178245074,9.21,0.0,0.58
2018-10-01,2912,108,177224020,12.12,6.99,12.27
2018-10-01,3231,109,176758980,13.36,7.34,0.82
2018-10-01,6176,110,171579933,10.06,7.02,1.39
2018-10-01,3413,111,168855043,9.55,4.61,2.94
2018-10-01,1710,112,168480246,12.89,4.97,2.14
2018-10-01,3045,113,167011910,21.77,5.11,5.42
2018-10-01,5522,114,166093586,12.19,7.35,0.69
2018-10-01,1310,115,163699669,10.17,6.61,1.79
2018-10-01,2885,116,163277000,9.15,3.48,0.89
2018-10-01,3016,117,162676826,47.06,0.97,3.69
2018-10-01,2884,118,158617002,13.95,5.44,1.51
2018-10-01,3019,119,158571585,26.46,2.18,1.85
2018-10-01,8464,120,154898268,19.84,4.35,6.3
2018-10-01,3702,121,154513724,9.64,5.86,1.43
2018-10-01,2515,122,152829398,29.34,2.23,0.66
2018-10-01,6541,123,144596100,,0.0,6.05
2018-10-01,4904,124,142210291,23.31,5.12,3.46
2018-10-01,4137,125,138966666,20.28,3.41,5.29
2018-10-01,2356,126,137851379,12.63,6.13,1.81
2018-10-01,2915,127,131501753,2.86,6.51,1.22
2018-10-01,2014,128,129654500,6.56,0.0,1.56
2018-10-01,3044,129,128884143,10.45,6.22,1.48
2018-10-01,2376,130,126828466,7.4,8.13,1.21
2018-10-01,3023,131,126273870,15.06,4.57,3.34
2018-10-01,8150,132,124367875,43.27,1.26,1.1
2018-10-01,2329,133,124311363,,0.0,1.68
2018-10-01,4106,134,124146298,26.44,2.8,1.5
2018-10-01,4739,135,121852028,15.2,3.36,2.57
2018-10-01,6414,136,121214028,19.87,3.08,3.17
2018-10-01,2301,137,120676361,52.99,7.65,1.32
2018-10-01,2324,138,119611976,10.52,6.3,0.83
2018-10-01,2823,139,118202680,8.97,4.55,1.44
2018-10-01,2542,140,117582496,11.06,7.26,1.77
2018-10-01,8367,141,117124198,19.4,3.24,1.34
2018-10-01,2421,142,116798988,19.74,5.11,2.94
2018-10-01,3661,143,116590493,13.38,1.2,1.83
2018-10-01,2890,144,112711398,12.97,6.28,0.89
2018-10-01,1218,145,109960859,16.82,2.16,1.46
2018-10-01,3017,146,109573132,12.75,4.63,1.15
2018-10-01,8046,147,107627100,,1.66,0.65
2018-10-01,2801,148,107470490,13.93,4.52,1.17
2018-10-01,5880,149,107253690,15.16,5.63,1.13
2018-10-01,2723,150,107087465,21.73,2.27,4.8
2019-01-02,2330,1,7276419230,16.24,3.64,3.61
2019-01-02,3008,2,2950409500,15.49,2.37,4.07
2019-01-02,2327,3,2926643598,4.09,5.37,2.39
2019-01-02,2345,4,1366050639,19.64,4.21,5.78
2019-01-02,2492,5,1227872120,4.74,2.61,2.42
2019-01-02,2317,6,1182131473,7.04,2.85,0.84
2019-01-02,2412,7,1148738637,23.21,4.49,2.25
2019-01-02,3037,8,1040416484,19.58,2.16,0.82
2019-01-02,2377,9,1036649744,9.77,5.84,2.23
2019-01-02,2454,10,957735608,12.87,4.54,1.29
2019-01-02,3406,11,940101499,14.54,1.96,2.37
2019-01-02,2455,12,848549191,28.36,3.8,4.54
2019-01-02,2912,13,797720822,10.29,8.32,9.46
2019-01-02,1301,14,701726819,10.34,5.84,1.69
2019-01-02,1326,15,700130400,9.21,7.02,1.5
2019-01-02,2337,16,691343497,3.75,6.76,1.12
2019-01-02,9910,17,687809706,25.27,2.67,8.83
2019-01-02,3711,18,660446839,,4.42,1.22
2019-01-02,0050,19,636107101,,,
2019-01-02,1477,20,604695905,26.2,3.44,4.39
2019-01-02,3665,21,592753393,19.9,3.11,3.08
2019-01-02,3443,22,587505340,25.15,2.46,6.67
2019-01-02,2882,23,573849589,10.31,5.45,1.07
2019-01-02,2888,24,533521988,5.06,5.49,0.59
2019-01-02,2474,25,532618623,5.99,5.26,1.23
2019-01-02,2408,26,521562692,3.2,6.38,1.07
2019-01-02,4190,27,508841064,17.0,2.12,4.3
2019-01-02,3596,28,492448521,17.57,2.69,1.59
2019-01-02,6285,29,487553565,17.14,4.82,2.14
2019-01-02,2881,30,478371466,8.81,4.99,1.03
2019-01-02,6278,31,477048927,20.11,3.42,0.99
2019-01-02,2891,32,401389157,10.53,5.43,1.24
2019-01-02,2379,33,359201190,17.23,4.0,2.97
2019-01-02,6230,34,358959253,21.98,3.02,3.14
2019-01-02,4536,35,357644070,13.94,2.73,2.08
2019-01-02,9958,36,354529478,235.0,0.49,3.58
2019-01-02,6213,37,351129638,10.0,6.0,2.12
2019-01-02,2308,38,350424256,19.51,3.94,2.67
2019-01-02,1216,39,340664448,9.76,8.05,3.75
2019-01-02,6505,40,339718008,11.22,6.12,2.82
2019-01-02,2886,41,330174005,13.05,5.89,1.12
2019-01-02,6552,42,328694363,79.76,0.31,5.55
2019-01-02,2371,43,327917983,,0.0,2.34
2019-01-02,2439,44,325985306,8.44,12.51,2.56
2019-01-02,5871,45,322067034,9.99,4.08,2.19
2019-01-02,2376,46,318240761,7.65,10.15,1.02
2019-01-02,5388,47,315799616,17.68,5.78,2.34
2019-01-02,2375,48,299569464,2.06,7.5,1.08
2019-01-02,1760,49,293389840,84.91,1.67,5.47
2019-01-02,3045,50,289360471,22.43,5.23,4.97
2019-01-02,1303,51,289067773,8.72,6.99,1.52
2019-01-02,2049,52,253027387,12.29,1.73,2.86
2019-01-02,4958,53,249291529,8.13,4.18,1.22
2019-01-02,2498,54,247639514,4.47,0.0,0.6
2019-01-02,1590,55,240106500,19.22,2.48,3.48
2019-01-02,3034,56,236797120,14.91,5.13,2.95
2019-01-02,1101,57,234262829,9.75,7.04,1.06
2019-01-02,5269,58,232028792,39.38,1.2,14.82
